Chromossome	First_index	Last_index	Citoband	Unkown	Size	TandemRepeats_dens	STRs_dens	LTRs_dens	DRs_density	CDSs_density	CDSIntron_density	CDSExon_density	five_prime_UTRs_density	five_prime_UTRIntron_density	five_prime_UTRExon_density	three_prime_UTRs_density	three_prime_UTRIntron_density	three_prime_UTRExon_density	exons_density	SNP_density	Indel_density	Inserts_density	Deletes_density
chr2	112200000	118099999	q14.1	gpos50	5899999	0.023850004	0.0079676285	0.0193503423	0.136141379	0.0028437293	0.0022800004	0.0005637289	0.001807119	0.0008306781	0.0009764408	0.0147110194	0.0142735617	0.0004374577	0.0405233967	0.0253905	0.0079134	0.0019862715	0.0059549163
chr2	118100000	121599999	q14.2	gneg	3499999	0.0225431493	0.0074988593	0.0179377194	0.2776229365	0.0035965725	0.0030777152	0.0005188573	0.0022245721	0.0012802861	0.000944286	0.0153820044	0.0149148614	0.000467143	0.0276322936	0.027572	0.0079757	0.0020811435	0.0059231445
chr2	121600000	129099999	q14.3	gpos50	7499999	0.0253848034	0.0086697345	0.0208733361	0.1411434855	0.0017940002	0.0012812002	0.0005128001	0.0013402668	0.0003345334	0.0010057335	0.0075634677	0.0074993343	6.41333e-05	0.0194644026	0.0283152	0.0082425	0.002149867	0.0061240008
chr2	129100000	131699999	q21.1	gneg	2599999	0.0352411674	0.0061146177	0.0322623201	0.1295385114	0.0091823112	0.0084053878	0.0007769234	0.0036676937	0.0015476929	0.0021200008	0.0130238512	0.0126103895	0.0004134617	0.070501181	0.0221927	0.0068008	0.0017830776	0.0050492327
chr2	131700000	134299999	q21.2	gpos25	2599999	0.0448896326	0.0084865417	0.0405730925	0.1833700705	0.0022807701	0.001872693	0.0004080771	0.0007134618	0.0002526924	0.0004607694	0.0028265395	0.0027826934	4.38462e-05	0.0183896225	0.024535	0.00722	0.0018911546	0.0053488482
chr2	134300000	136099999	q21.3	gneg	1799999	0.0259172366	0.0065244481	0.0214583453	0.1969862205	0.006409448	0.0053733363	0.0010361117	0.0019833344	0.0007150004	0.001268334	0.0177666765	0.0168727872	0.0008938894	0.0479039155	0.0243172	0.0082622	0.0021144456	0.0061872257
chr2	136100000	141499999	q22.1	gpos100	5399999	0.016690929	0.0067405568	0.0125861134	0.0820346448	0.0009114817	0.0005196297	0.0003918519	0.0004285186	9.27778e-05	0.0003357408	0.0023638893	0.0023333338	3.05556e-05	0.0081324089	0.027695	0.0088994	0.002280556	0.006650742
chr2	141500000	143399999	q22.2	gneg	1899999	0.0147973762	0.0061826348	0.010728953	0.1224316434	0.0003726318	0.0001978948	0.0001747369	0.0004215792	0.0002515791	0.0001700001	0.0092031627	0.009123689	7.94737e-05	0.0167326404	0.0265669	0.0084947	0.0020289484	0.0064842139
chr2	143400000	147899999	q22.3	gpos100	4499999	0.0167724482	0.006427557	0.0125115583	0.1763015947	0.0009384447	0.0008504446	8.8e-05	0.0007986668	0.000438889	0.0003597779	0.0047933344	0.0047933344	0.0	0.0200980045	0.0244207	0.0081836	0.0020546671	0.0061597791
chr2	147900000	148999999	q23.1	gneg	1099999	0.0171163792	0.0061745511	0.013844558	0.1727219752	0.004786368	0.0042481857	0.0005381823	0.0027409116	0.001536365	0.0012045465	0.0152481957	0.0151991047	4.9091e-05	0.0593736903	0.0237609	0.0079591	0.0020345473	0.0059590963
chr2	149000000	149599999	q23.2	gpos25	599999	0.0120116867	0.0030216717	0.0101066835	0.2047086745	0.0019650033	0.0009916683	0.000973335	0.0025700043	0.0008850015	0.0016850028	0.0138900232	0.0137533563	0.0001366669	0.0236783728	0.0259167	0.0076883	0.0018750031	0.0058633431
chr2	149600000	153999999	q23.3	gneg	4399999	0.0169620493	0.0057468195	0.0135606849	0.181168223	0.0022061369	0.0019084095	0.0002977273	0.0015222731	0.0008836366	0.0006386365	0.0100500023	0.0099315932	0.0001184091	0.0323445528	0.0258364	0.0083052	0.0022247732	0.0061111378
chr2	154000000	158899999	q24.1	gpos75	4899999	0.0178349016	0.0057428583	0.0139942886	0.1330541088	0.0020800004	0.0010881635	0.0009918369	0.001414286	0.0004132654	0.0010010206	0.008110818	0.0080038792	0.0001069388	0.0246779642	0.0245451	0.0081637	0.0020144902	0.0061748992
chr2	158900000	162899999	q24.2	gneg	3999999	0.0148630037	0.0046365012	0.0113997528	0.2578148145	0.0029535007	0.0022445006	0.0007090002	0.0017732504	0.0005962501	0.0011770003	0.0100750025	0.0097012524	0.0003737501	0.0395827599	0.024531	0.007913	0.0020397505	0.0058970015
chr2	162900000	168899999	q24.3	gpos75	5999999	0.016214336	0.0058791676	0.0125508354	0.1659570277	0.0056938343	0.0051213342	0.0005725001	0.0015878336	0.0005680001	0.0010198335	0.0143173357	0.0142293357	8.8e-05	0.0319815053	0.0255353	0.0085422	0.0021370004	0.0064270011
chr2	168900000	177099999	q31.1	gneg	8199999	0.0213495148	0.0065264642	0.0174465875	0.2238740517	0.0050348787	0.003673659	0.0013612197	0.0032478053	0.0018410978	0.0014067075	0.0170443923	0.016855246	0.0001891464	0.0428013467	0.0256744	0.0087745	0.0022820734	0.0065190252
chr2	177100000	179699999	q31.2	gpos50	2599999	0.0197834691	0.0052646174	0.0168280834	0.1952154597	0.0145753902	0.0137250053	0.0008503849	0.0042319247	0.0022911547	0.00194077	0.0298700115	0.0291719343	0.0006980772	0.0845988787	0.0252435	0.0080212	0.0020761546	0.0059696177
chr2	179700000	182099999	q31.3	gneg	2399999	0.0131495888	0.0044283352	0.0105108377	0.1820309092	0.0019745842	0.0018654174	0.0001091667	0.0019895842	0.0006570836	0.0013325006	0.004027085	0.0032800014	0.0007470836	0.021537509	0.0259479	0.0087771	0.0021750009	0.0066304194
chr2	182100000	188499999	q32.1	gpos75	6399999	0.0173056277	0.0055301571	0.0138551584	0.1003531407	0.0034329693	0.0031317192	0.00030125	0.0010643752	0.0005175001	0.0005468751	0.0104579704	0.0103403141	0.0001176563	0.0239042225	0.025147	0.0086197	0.0021034378	0.006546251
chr2	188500000	191099999	q32.2	gneg	2599999	0.0167530834	0.005031925	0.0138646207	0.2796697229	0.0062076947	0.0047815403	0.0014261544	0.0043819248	0.0029607704	0.0014211544	0.0191130843	0.0188019303	0.000311154	0.0441180939	0.0243219	0.0089608	0.0021523085	0.0068319257
chr2	191100000	196599999	q32.3	gpos75	5499999	0.0189740034	0.0061309102	0.0152294573	0.1438551171	0.0013647275	0.0007612729	0.0006034547	0.0011603638	0.0003820001	0.0007783638	0.0064703648	0.0064505466	1.98182e-05	0.0200634582	0.0248816	0.009	0.0021630913	0.0068689103
chr2	196600000	202499999	q33.1	gneg	5899999	0.02229458	0.006059662	0.0182022065	0.2349988534	0.0063088146	0.0052489839	0.0010598307	0.0046232211	0.002368475	0.0022547461	0.0232040717	0.0227184784	0.0004855933	0.058417976	0.0236002	0.0080064	0.0019908478	0.0060342383
chr2	202500000	204099999	q33.2	gpos50	1599999	0.0377712736	0.0070812544	0.0327531455	0.2466945292	0.0067218792	0.0046418779	0.0020800013	0.0030762519	0.0013000008	0.0017762511	0.0498331561	0.0492100308	0.0006231254	0.0718350449	0.0234838	0.0083088	0.0021862514	0.0061581288
chr2	204100000	208199999	q33.3	gneg	4099999	0.0221363469	0.0066002455	0.018201224	0.2526068909	0.0053641476	0.0046543914	0.0007097563	0.0023741469	0.000802927	0.0015712199	0.0217348833	0.021505615	0.0002292683	0.03601196	0.0257942	0.0081341	0.0020817078	0.0060746356
chr2	208200000	214499999	q34	gpos100	6299999	0.0157780977	0.0058514295	0.0125023829	0.1021430321	0.0021352384	0.0017917463	0.0003434921	0.0012090478	0.0002746032	0.0009344446	0.0082182553	0.0081873029	3.09524e-05	0.019408892	0.0262927	0.00859	0.0021946035	0.0064185724
chr2	214500000	220699999	q35	gneg	6199999	0.0249154879	0.0075291948	0.0202180678	0.3110023082	0.0102346791	0.008915324	0.0013193551	0.0056227428	0.0029770973	0.0026456456	0.0183456481	0.0174985512	0.0008470969	0.0597592032	0.0271218	0.0087245	0.0022369358	0.0065170978
chr2	220700000	224299999	q36.1	gpos75	3599999	0.0207838947	0.007618891	0.0159594489	0.1970261658	0.0021788895	0.0017891672	0.0003897223	0.0012938892	0.0005105557	0.0007833336	0.0096766694	0.0095780582	9.86111e-05	0.0262200073	0.0268828	0.0081631	0.0021025006	0.0060855572
chr2	224300000	225199999	q36.2	gneg	899999	0.0250289167	0.0103233448	0.0200555778	0.2695458551	0.0026944474	0.002126669	0.0005677784	0.0019155577	0.0010944457	0.000821112	0.0085100095	0.0073811193	0.0011288901	0.0209989122	0.0263678	0.0090833	0.0023155581	0.0067955631
chr2	225200000	230099999	q36.3	gpos100	4899999	0.0224755148	0.0081275527	0.0173144933	0.1663047278	0.0041706131	0.0027206128	0.0014500003	0.0020220412	0.001119388	0.0009026532	0.0107534716	0.0103004103	0.0004530613	0.0240673519	0.0269367	0.008489	0.002168776	0.0063528584
chr2	230100000	234699999	q37.1	gneg	4599999	0.0385658779	0.0088526106	0.0332930507	0.3381250735	0.0086995671	0.0061784796	0.0025210875	0.0039447835	0.0015545656	0.0023902179	0.0223719614	0.021968483	0.0004034783	0.0602224044	0.02844	0.0089513	0.0023743483	0.0066086971
chr2	234700000	236399999	q37.2	gpos50	1699999	0.0306270768	0.0089164758	0.0259053094	0.2953313502	0.0034023549	0.0023400014	0.0010623536	0.0014176479	0.0005894121	0.0008282358	0.0077500046	0.0064294155	0.001320589	0.0213353067	0.031233	0.0094747	0.0023700014	0.0071505924
chr2	236400000	242193528	q37.3	gneg	5793528	0.0619834754	0.0124827221	0.0575397236	0.3429000429	0.0085730146	0.0073247251	0.0012482895	0.0048730238	0.0025418018	0.002331222	0.0214556657	0.0208722561	0.0005834096	0.0649412586	0.0308717	0.0093591	0.002228176	0.0071676533
chr3	0	2799999	p26.3	gpos50	2799999	0.0201821501	0.0074260741	0.0158039342	0.0413178719	0.0006428574	0.0004135716	0.0002292858	0.000704286	0.0005332145	0.0001710715	0.0020110721	0.0018482149	0.0001628572	0.0163946487	0.0351714	0.0098004	0.002500358	0.0073435741
chr3	2800000	3999999	p26.2	gneg	1199999	0.0122008435	0.0048533374	0.0094308412	0.1230742692	0.0035100029	0.0032808361	0.0002291669	0.0018775016	0.0013908345	0.0004866671	0.0178000148	0.0175741813	0.0002258335	0.0336433614	0.0338967	0.0087567	0.0027000023	0.0060991717
chr3	4000000	8099999	p26.1	gpos50	4099999	0.0171795164	0.006026099	0.013505857	0.1492936949	0.0018134151	0.0017246346	8.87805e-05	0.000607805	0.0003168293	0.0002909757	0.0042941474	0.004020001	0.0002741464	0.0189973217	0.0331876	0.0089232	0.0024151225	0.0065434162
chr3	8100000	11599999	p25.3	gneg	3499999	0.0323148664	0.007457145	0.0274314364	0.2917417976	0.0089802883	0.0068891448	0.0020911435	0.006848002	0.0045211441	0.0023268578	0.0270414363	0.0263680075	0.0006734288	0.0711665918	0.0292394	0.0083769	0.0021457149	0.0062637161
chr3	11600000	13199999	p25.2	gpos25	1599999	0.0310812694	0.0065031291	0.0273793921	0.3414139634	0.0055568785	0.0044856278	0.0010712507	0.0098550062	0.0060531288	0.0038018774	0.017540636	0.015965635	0.001575001	0.0483356552	0.0278456	0.0087275	0.0023537515	0.006406254
chr3	13200000	16299999	p25.1	gneg	3099999	0.0267738796	0.0066222602	0.0226316202	0.3554323727	0.006130002	0.0052232275	0.0009067745	0.0040467755	0.0024925814	0.001554194	0.0279045251	0.0269493635	0.0009551616	0.0591838901	0.0284894	0.0087626	0.0022406459	0.0065496795
chr3	16300000	23799999	p24.3	gpos100	7499999	0.0163490688	0.0055608007	0.0131806684	0.17515749	0.0014736002	0.0012517335	0.0002218667	0.0014021335	0.0005024001	0.0008997335	0.0049502673	0.004678134	0.0002721334	0.0145585353	0.0282488	0.0087595	0.0021569336	0.0066320009
chr3	23800000	26299999	p24.2	gneg	2499999	0.0152396061	0.0045212018	0.0120968048	0.184950474	0.002384001	0.0019204008	0.0004636002	0.0029820012	0.0011908005	0.0017912007	0.0103556041	0.0103512041	4.4e-06	0.0285976114	0.0302752	0.00912	0.002441601	0.0067124027
chr3	26300000	30799999	p24.1	gpos75	4499999	0.0155331146	0.0058335569	0.011370447	0.182159596	0.0015680003	0.0009333335	0.0006346668	0.0013280003	0.0005837779	0.0007442224	0.0081673351	0.008118224	4.91111e-05	0.0226526717	0.0274878	0.0085304	0.002282445	0.0062828903
chr3	30800000	31999999	p23	gneg	1199999	0.0160108467	0.0056616714	0.0122341769	0.2548943791	0.0028225024	0.0028225024	0.0	0.0005483338	0.0005100004	3.83334e-05	0.0078225065	0.0077491731	7.33334e-05	0.0203591836	0.0285125	0.0096617	0.0027291689	0.0069616725
chr3	32000000	36399999	p22.3	gpos50	4399999	0.02393046	0.0071381834	0.0198788682	0.1717414027	0.0029152279	0.0024440915	0.0004711365	0.0017631822	0.0007622729	0.0010009093	0.0097288658	0.0095297749	0.000199091	0.0257770513	0.0263261	0.0089157	0.0022652278	0.0066854561
chr3	36400000	39299999	p22.2	gneg	2899999	0.0205444898	0.0057355192	0.0167096609	0.2932390666	0.0123475905	0.0094117274	0.0029358631	0.0036972427	0.0016968971	0.0020003455	0.0249100086	0.0239189738	0.0009910348	0.0700683	0.0256055	0.00775	0.0019462076	0.0058362089
chr3	39300000	43599999	p22.1	gpos75	4299999	0.0222962843	0.0063148852	0.0186504695	0.2437179637	0.0068137225	0.0059955828	0.0008181397	0.0043053498	0.0023279075	0.0019774423	0.0210818654	0.0200253535	0.0010565119	0.0517765237	0.0259761	0.0081519	0.0021723261	0.0060106991
chr3	43600000	44099999	p21.33	gneg	499999	0.0152380305	0.0045340091	0.0126360253	0.3298166596	0.002524005	0.0013080026	0.0012160024	0.0029640059	0.0005560011	0.0024080048	0.0102900206	0.0102900206	0.0	0.0172320345	0.0252721	0.00714	0.0019080038	0.0052540105
chr3	44100000	44199999	p21.32	gpos50	99999	0.0153501535	0.0030500305	0.0140701407	0.1516515165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0664506645	0.0264303	0.0096801	0.0027600276	0.0069500695
chr3	44200000	50599999	p21.31	gneg	6399999	0.0474154762	0.0062957822	0.0434031318	0.3476341168	0.019338128	0.0173048465	0.0020332816	0.0097432828	0.0057768759	0.0039664069	0.0428690692	0.0407636001	0.0021054691	0.1008112658	0.0235552	0.0074952	0.0019015628	0.0056142196
chr3	50600000	52299999	p21.2	gpos25	1699999	0.029584135	0.0065558862	0.0245476615	0.2536407374	0.0140929495	0.0129270664	0.001165883	0.006862357	0.0036988257	0.0031635313	0.023545308	0.0227453075	0.0008000005	0.0624912132	0.0221777	0.0068141	0.0017535304	0.00507765
chr3	52300000	54399999	p21.1	gneg	2099999	0.023010011	0.0056690503	0.0189561995	0.2634053635	0.0084080992	0.0063033363	0.0021047629	0.0049480976	0.0028547633	0.0020933343	0.0231538205	0.0221566772	0.0009971433	0.0585943136	0.0265524	0.0080014	0.0021580963	0.0058747647
chr3	54400000	58599999	p14.3	gpos50	4199999	0.025302387	0.0073090494	0.020865005	0.2759088752	0.0043247629	0.0030488102	0.0012759527	0.0031992865	0.0015107146	0.0016885718	0.0177888138	0.0176816709	0.0001071429	0.0358514371	0.0271224	0.0084319	0.0022983339	0.006158811
chr3	58600000	63799999	p14.2	gneg	5199999	0.0156903876	0.0054828857	0.0119867331	0.1791825345	0.0011190387	0.000913654	0.0002053847	0.0008723079	0.0004471155	0.0004251924	0.0049751933	0.0048255779	0.0001496154	0.0149686567	0.030504	0.008255	0.002183462	0.0060990396
chr3	63800000	69699999	p14.1	gpos50	5899999	0.0167079689	0.0058644078	0.0128577988	0.2327900395	0.0023847462	0.0018249156	0.0005598306	0.0017393223	0.0006398306	0.0010994917	0.0082203404	0.0080818658	0.0001384746	0.027663225	0.0298353	0.0079768	0.002166441	0.0058328823
chr3	69700000	74099999	p13	gneg	4399999	0.0175797767	0.0063997742	0.0132177303	0.3245480283	0.0021015914	0.0018613641	0.0002402273	0.002372046	0.0016456822	0.0007263638	0.0089113657	0.0088545475	5.68182e-05	0.0317129618	0.0279709	0.0077025	0.002142955	0.0055938649
chr3	74100000	79799999	p12.3	gpos75	5699999	0.0263780748	0.0062385976	0.0225114075	0.0716051003	0.0009008774	0.0007628072	0.0001380702	0.0006096492	0.0001949123	0.0004147369	0.0018840354	0.0018692986	1.47368e-05	0.0122749144	0.026936	0.0081349	0.0020285968	0.0061326327
chr3	79800000	83499999	p12.2	gneg	3699999	0.0258124394	0.0073094614	0.0218932492	0.0600121784	5.64865e-05	5.64865e-05	0.0	4.83784e-05	0.0	4.83784e-05	0.0001900001	0.0001900001	0.0	0.0066045964	0.0257846	0.0081362	0.0019110816	0.0062470287
chr3	83500000	87099999	p12.1	gpos75	3599999	0.0214858393	0.0077158355	0.0168130602	0.0474344576	0.0002094445	0.0001780556	3.13889e-05	0.0002841667	0.0001716667	0.0001125	0.0051472237	0.0051472237	0.0	0.0134788926	0.0269364	0.0085139	0.0021111117	0.0064302796
chr3	87100000	87799999	p11.2	gneg	699999	0.0157128796	0.0053242933	0.0130157329	0.0750129643	0.0010528586	0.0010528586	0.0	0.0007742868	0.0	0.0007742868	0.0033685762	0.0033685762	0.0	0.0296100423	0.0276315	0.0080114	0.0021085744	0.0059471514
chr3	87800000	90899999	p11.1	acen	3099999	0.1996723225	0.0060235503	0.1960449019	0.0613406649	0.0024974202	0.0016638715	0.0008335487	0.0007838712	0.0005822583	0.000201613	0.0044874208	0.0044874208	0.0	0.011521294	0.0277439	0.0075603	0.0019590329	0.0056300018
chr3	90900000	93999999	q11.1	acen	3099999	0.9184309414	0.0007351615	0.9181586833	0.0048670983	0.0003351614	0.0001722581	0.0001629033	0.0003251614	0.0002267743	9.83871e-05	0.0005496776	0.0005496776	0.0	0.0012919359	0.0048094	0.0008968	0.0001932259	0.0007051615
chr3	94000000	98599999	q11.2	gvar	4599999	0.0165854384	0.0058236969	0.0134619594	0.059382839	0.0053939142	0.0051715229	0.0002223914	0.0012969568	0.0004613044	0.0008356524	0.0116300025	0.0114304373	0.0001995653	0.0255287012	0.0280252	0.0085039	0.0021936961	0.0063476101
chr3	98600000	100299999	q12.1	gneg	1699999	0.0157341269	0.0060488271	0.0119805953	0.2794036938	0.0041111789	0.0036988257	0.0004123532	0.0020511777	0.0010170594	0.0010341183	0.0089647112	0.0081294165	0.0008352946	0.0375353162	0.0261394	0.0077982	0.0019082364	0.0059052976
chr3	100300000	101199999	q12.2	gpos25	899999	0.0153555726	0.0044722272	0.0117311241	0.2093013437	0.0041577824	0.0030211145	0.0011366679	0.003204448	0.0017288908	0.0014755572	0.0175989084	0.0169966856	0.0006022229	0.0486167207	0.0258156	0.0087367	0.0025700029	0.006201118
chr3	101200000	103099999	q12.3	gneg	1899999	0.0195742208	0.0056142135	0.016034219	0.1858995715	0.0064547402	0.0047589499	0.0016957904	0.0074442144	0.0055205292	0.0019236852	0.0201268527	0.0197547472	0.0003721055	0.0464600245	0.0251305	0.0078384	0.0020363169	0.0058342136
chr3	103100000	106499999	q13.11	gpos75	3399999	0.0172591227	0.0062770607	0.0134579451	0.1182191524	0.0003417648	0.0001914706	0.0001502942	0.0003152942	4.70588e-05	0.0002682354	0.0021079418	0.0021079418	0.0	0.0059285312	0.0280065	0.0086894	0.0023205889	0.0064055901
chr3	106500000	108199999	q13.12	gneg	1699999	0.0150094206	0.0054241208	0.012299419	0.2091207112	0.0018335305	0.0017794128	5.41177e-05	0.0012994125	0.0008323534	0.0004670591	0.0070188277	0.0070188277	0.0	0.0493006172	0.02541	0.0077729	0.0019229423	0.0058782388
chr3	108200000	111599999	q13.13	gpos50	3399999	0.0168105932	0.0052600015	0.0135902981	0.1096973852	0.0020029418	0.0016341181	0.0003688236	0.0014288239	0.0007497061	0.0006791178	0.0056352958	0.0053076486	0.0003276472	0.0165941225	0.0252912	0.0081556	0.0021732359	0.0060123547
chr3	111600000	113699999	q13.2	gneg	2099999	0.0190590567	0.0051261929	0.015733817	0.3496582617	0.0112404815	0.0090014329	0.0022390487	0.0060271457	0.0032409539	0.0027861918	0.0335771588	0.0326171584	0.0009600005	0.0680566991	0.0256686	0.0082752	0.0021585725	0.0061457172
chr3	113700000	117599999	q13.31	gpos75	3899999	0.0166920556	0.006284617	0.0126064135	0.1757097886	0.0019030774	0.0016220517	0.0002810257	0.0023323083	0.0013382055	0.0009941028	0.015560004	0.0155235937	3.64103e-05	0.0308002643	0.0250244	0.0079956	0.0020982057	0.0059235913
chr3	117600000	119299999	q13.32	gneg	1699999	0.0155105974	0.0049917676	0.0121417718	0.107888887	0.0015770598	0.0013905891	0.0001864707	0.0014894126	0.0007452946	0.0007441181	0.0047070616	0.0044941203	0.0002129413	0.0111258889	0.0267688	0.00822	0.0020547071	0.0061923566
chr3	119300000	122199999	q13.33	gpos75	2899999	0.0208565589	0.0060758642	0.0170906955	0.2102517966	0.0100893138	0.008107589	0.0019817248	0.0037858634	0.0020803455	0.0017055178	0.0307344934	0.0301358725	0.0005986209	0.0624141595	0.0253979	0.0082907	0.0020620697	0.0062565539
chr3	122200000	124099999	q21.1	gneg	1899999	0.0201426422	0.0061205295	0.0162494822	0.3253559607	0.0099794789	0.0064863192	0.0034931597	0.011653164	0.007964741	0.003688423	0.0329352805	0.0322147538	0.0007205267	0.0710879322	0.0254842	0.0080721	0.0020310537	0.0060742137
chr3	124100000	126099999	q21.2	gpos25	1999999	0.037985519	0.0055900028	0.0342225171	0.3047766524	0.0052855026	0.0036610018	0.0016245008	0.0027560014	0.0006525003	0.0021035011	0.0214090107	0.0212515106	0.0001575001	0.0497870249	0.0263665	0.0077475	0.0021715011	0.0056065028
chr3	126100000	129499999	q21.3	gneg	3399999	0.0332461862	0.0100811794	0.0290864791	0.3485118672	0.0080270612	0.0061285312	0.00189853	0.0060347077	0.0035014716	0.002533236	0.0185864761	0.0177179464	0.0008685297	0.0667456079	0.0276356	0.0079362	0.0019441182	0.0060064724
chr3	129500000	133999999	q22.1	gpos25	4499999	0.0207226713	0.0053962234	0.0172962261	0.1966135992	0.0046026677	0.0034775563	0.0011251114	0.0031544451	0.0014713337	0.0016831115	0.0164424481	0.0160275591	0.000414889	0.043533343	0.0257805	0.0080344	0.0019988893	0.0060700013
chr3	134000000	135999999	q22.2	gneg	1999999	0.0171450086	0.0057885029	0.0134100067	0.1793910897	0.002047501	0.0015830008	0.0004645002	0.002043001	0.0011065006	0.0009365005	0.0095175048	0.0092810046	0.0002365001	0.0317425159	0.026356	0.007392	0.0018970009	0.0055275028
